,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,start,end,name,country
2261,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
2262,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
2263,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
2264,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
2265,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
2266,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
2267,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
2268,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
2269,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
2270,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
2271,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
2272,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
2273,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
2274,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
2275,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
2276,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
2277,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
2278,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
2279,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
2280,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
2281,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
2282,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
2283,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
2284,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
2285,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
2286,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
2287,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
2288,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
2289,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
2290,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
2291,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
2292,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
2293,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
2294,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
2295,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
2296,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
2297,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
2298,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
2299,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
2300,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
2301,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
2302,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
2303,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
2304,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
2305,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
2306,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
2307,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
2308,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
2309,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
2310,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
2311,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
2312,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
2313,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
2314,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
2315,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
2316,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
2317,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
2318,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
2319,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
2320,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
2321,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
2322,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
2323,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
2324,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
2325,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
2326,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
2327,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
2328,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
2329,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
2330,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
2331,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
2332,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
2333,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
2334,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
2335,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
2336,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
2337,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
2338,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
2339,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
2340,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
2341,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
2342,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
2343,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
2344,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
2345,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
2346,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
2347,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
2348,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
2349,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
2350,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
2351,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
2352,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
2353,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
2354,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
2355,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
2356,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
2357,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
2358,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
2359,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
2360,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
2361,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
2362,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
2363,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
2364,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
2365,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
2366,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
2367,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
2368,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
2369,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
2370,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
2371,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
2372,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
2373,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
2374,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
2375,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
2376,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
2377,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
2378,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
2379,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
2380,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
2381,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
2382,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
2383,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
2384,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
2385,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
2386,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
2387,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
2388,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
2389,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
2390,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
2391,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
2392,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
2393,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
2394,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
2395,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
2396,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
2397,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
2398,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
2399,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
2400,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
2401,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
2402,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
2403,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
2404,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
2405,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
2406,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
2407,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
2408,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
2409,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
2410,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
2411,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
2412,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
2413,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
2414,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
2415,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
2416,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
2417,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
2418,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
2419,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
2420,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
2421,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
2422,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
2423,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
2424,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
2425,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
2426,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
2427,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
2428,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
2429,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
2430,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
2431,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
2432,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
2433,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
2434,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
2435,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
2436,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
2437,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
2438,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
2439,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
2440,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
2441,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
2442,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
2443,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
2444,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
2445,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
2446,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
2447,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
2448,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
2449,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
2450,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
2451,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
2452,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
2453,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
2454,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
2455,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
2456,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
2457,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
2458,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
2459,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
2460,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
2461,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
2462,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
2463,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
2464,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
2465,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
2466,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
2467,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
2468,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
2469,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
2470,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
2471,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
2472,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
2473,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
2474,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
2475,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
2476,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
2477,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
2478,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
2479,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
2480,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
2481,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
2482,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
2483,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
2484,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
2485,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
2486,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
2487,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
2488,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
2489,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
2490,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
2491,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
2492,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
2493,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
2494,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
2495,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
2496,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
2497,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
2498,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
2499,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
2500,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
2501,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
2502,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
2503,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
2504,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
2505,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
2506,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
2507,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
2508,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
2509,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
2510,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
2511,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
2512,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
2513,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
2514,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
2515,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
2516,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
2517,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
2518,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
2519,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
2520,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
2521,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
2522,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
2523,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
2524,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
2525,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
2526,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
2527,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
2528,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
2529,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
2530,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
2531,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
2532,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
2533,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
2534,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
2535,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
2536,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
